assetId,sourceCategory,runtimeFilename,runtimeBytes,triangleCount,materialCount,textureCount,duplicateStatus,matchedWith
prop_145,prop,runtime-assets/prop_145.glb,40652,962,1,1,intentional_variant,
prop_146,prop,runtime-assets/prop_146.glb,69908,1742,1,1,metric_near_duplicate_candidate,prop_143
prop_147,prop,runtime-assets/prop_147.glb,3536,4,1,1,intentional_variant,
prop_148,prop,runtime-assets/prop_148.glb,3820,8,1,1,intentional_variant,
prop_149,prop,runtime-assets/prop_149.glb,12260,192,2,1,intentional_variant,
prop_150,prop,runtime-assets/prop_150.glb,11084,159,2,1,intentional_variant,
prop_151,prop,runtime-assets/prop_151.glb,18104,430,2,1,intentional_variant,
prop_152,prop,runtime-assets/prop_152.glb,16528,414,1,1,intentional_variant,
prop_153,prop,runtime-assets/prop_153.glb,12992,155,3,1,intentional_variant,
prop_154,prop,runtime-assets/prop_154.glb,18224,268,3,1,intentional_variant,
prop_155,prop,runtime-assets/prop_155.glb,6020,100,1,1,intentional_variant,
prop_156,prop,runtime-assets/prop_156.glb,9292,107,2,1,intentional_variant,
prop_157,prop,runtime-assets/prop_157.glb,11304,143,3,1,intentional_variant,
prop_158,prop,runtime-assets/prop_158.glb,9676,148,2,1,intentional_variant,
prop_159,prop,runtime-assets/prop_159.glb,8792,172,1,1,intentional_variant,
prop_160,prop,runtime-assets/prop_160.glb,12496,178,2,1,intentional_variant,
prop_161,prop,runtime-assets/prop_161.glb,10036,123,2,1,intentional_variant,
prop_162,prop,runtime-assets/prop_162.glb,11232,162,2,1,metric_near_duplicate_candidate,prop_165
prop_163,prop,runtime-assets/prop_163.glb,13756,236,1,1,intentional_variant,
prop_164,prop,runtime-assets/prop_164.glb,8132,164,1,1,intentional_variant,
prop_165,prop,runtime-assets/prop_165.glb,11232,162,2,1,metric_near_duplicate_candidate,prop_162
prop_166,prop,runtime-assets/prop_166.glb,6452,108,1,1,intentional_variant,
prop_167,prop,runtime-assets/prop_167.glb,11780,184,2,1,intentional_variant,
prop_168,prop,runtime-assets/prop_168.glb,93836,248,3,2,intentional_variant,
prop_169,prop,runtime-assets/prop_169.glb,11756,182,2,1,intentional_variant,
prop_170,prop,runtime-assets/prop_170.glb,8432,164,1,1,metric_near_duplicate_candidate,prop_094
prop_171,prop,runtime-assets/prop_171.glb,15844,236,1,1,intentional_variant,
prop_172,prop,runtime-assets/prop_172.glb,102540,2450,2,1,intentional_variant,
prop_173,prop,runtime-assets/prop_173.glb,15148,206,3,1,intentional_variant,
prop_174,prop,runtime-assets/prop_174.glb,11232,162,2,1,metric_near_duplicate_candidate,prop_162
prop_175,prop,runtime-assets/prop_175.glb,91796,208,3,2,metric_near_duplicate_candidate,prop_183
prop_176,prop,runtime-assets/prop_176.glb,11616,162,2,1,metric_near_duplicate_candidate,prop_179
prop_177,prop,runtime-assets/prop_177.glb,11232,162,2,1,metric_near_duplicate_candidate,prop_162
prop_178,prop,runtime-assets/prop_178.glb,13100,180,2,1,intentional_variant,
prop_179,prop,runtime-assets/prop_179.glb,11612,162,2,1,metric_near_duplicate_candidate,prop_176
prop_180,prop,runtime-assets/prop_180.glb,12876,178,2,1,intentional_variant,
prop_181,prop,runtime-assets/prop_181.glb,15928,242,2,1,intentional_variant,
prop_182,prop,runtime-assets/prop_182.glb,12160,208,1,1,intentional_variant,
prop_183,prop,runtime-assets/prop_183.glb,91796,208,3,2,metric_near_duplicate_candidate,prop_175
prop_184,prop,runtime-assets/prop_184.glb,11340,154,2,1,intentional_variant,
prop_185,prop,runtime-assets/prop_185.glb,11712,162,2,1,metric_near_duplicate_candidate,prop_176
prop_186,prop,runtime-assets/prop_186.glb,91016,171,3,2,intentional_variant,
prop_187,prop,runtime-assets/prop_187.glb,11564,212,1,1,intentional_variant,
prop_188,prop,runtime-assets/prop_188.glb,14324,242,2,1,intentional_variant,
prop_189,prop,runtime-assets/prop_189.glb,13128,155,3,1,intentional_variant,
prop_190,prop,runtime-assets/prop_190.glb,17688,414,2,1,intentional_variant,
prop_191,prop,runtime-assets/prop_191.glb,22228,510,2,1,intentional_variant,
prop_212,prop,runtime-assets/prop_212.glb,89944,166,2,2,metric_near_duplicate_candidate,prop_089
shelf,shelf,runtime-assets/shelf.glb,228980,92,1,2,intentional_variant,
shelf_056,shelf,runtime-assets/shelf_056.glb,243912,648,2,3,intentional_variant,
shelf_057,shelf,runtime-assets/shelf_057.glb,28176,576,1,1,intentional_variant,
shelf_058,shelf,runtime-assets/shelf_058.glb,338388,288,2,4,intentional_variant,
shelf_059,shelf,runtime-assets/shelf_059.glb,13556,252,1,1,intentional_variant,
shelf_060,shelf,runtime-assets/shelf_060.glb,233548,220,1,2,intentional_variant,
shelf_061,shelf,runtime-assets/shelf_061.glb,227384,244,2,3,intentional_variant,
shelf_062,shelf,runtime-assets/shelf_062.glb,227548,80,2,3,intentional_variant,
shelf_063,shelf,runtime-assets/shelf_063.glb,225860,272,1,2,intentional_variant,
shelf_064,shelf,runtime-assets/shelf_064.glb,14296,312,1,1,intentional_variant,
shelf_065,shelf,runtime-assets/shelf_065.glb,50016,1140,2,1,intentional_variant,
shelf_066,shelf,runtime-assets/shelf_066.glb,233696,264,2,3,intentional_variant,
shelf_067,shelf,runtime-assets/shelf_067.glb,182144,340,1,2,intentional_variant,
shelf_068,shelf,runtime-assets/shelf_068.glb,8328,128,1,1,intentional_variant,
shelf_069,shelf,runtime-assets/shelf_069.glb,446352,232,3,5,intentional_variant,
shelf_070,shelf,runtime-assets/shelf_070.glb,247120,732,1,2,intentional_variant,
shelf_071,shelf,runtime-assets/shelf_071.glb,223656,328,2,3,intentional_variant,
shelf_072,shelf,runtime-assets/shelf_072.glb,282644,1216,2,3,intentional_variant,
shelf_073,shelf,runtime-assets/shelf_073.glb,199332,352,1,2,intentional_variant,
shelf_074,shelf,runtime-assets/shelf_074.glb,8648,96,1,1,intentional_variant,
shelf_078,shelf,runtime-assets/shelf_078.glb,6316,92,1,1,intentional_variant,
sofa,sofa,runtime-assets/sofa.glb,58020,1630,2,1,intentional_variant,
sofa_026,sofa,runtime-assets/sofa_026.glb,205892,664,1,2,intentional_variant,
sofa_027,sofa,runtime-assets/sofa_027.glb,264896,630,3,3,intentional_variant,
sofa_028,sofa,runtime-assets/sofa_028.glb,20304,400,2,1,metric_near_duplicate_candidate,sofa_055
sofa_029,sofa,runtime-assets/sofa_029.glb,24876,532,2,1,intentional_variant,
sofa_030,sofa,runtime-assets/sofa_030.glb,212488,238,2,3,metric_near_duplicate_candidate,sofa_041
sofa_031,sofa,runtime-assets/sofa_031.glb,7592,120,1,1,intentional_variant,
sofa_032,sofa,runtime-assets/sofa_032.glb,640372,2253,2,4,intentional_variant,
sofa_033,sofa,runtime-assets/sofa_033.glb,257192,1080,1,2,intentional_variant,
sofa_034,sofa,runtime-assets/sofa_034.glb,505604,1243,3,5,intentional_variant,
sofa_035,sofa,runtime-assets/sofa_035.glb,246812,326,2,3,intentional_variant,
sofa_036,sofa,runtime-assets/sofa_036.glb,555972,1396,2,4,intentional_variant,
sofa_037,sofa,runtime-assets/sofa_037.glb,196336,504,2,3,intentional_variant,
sofa_038,sofa,runtime-assets/sofa_038.glb,670192,1112,4,6,intentional_variant,
sofa_039,sofa,runtime-assets/sofa_039.glb,368144,1192,3,3,intentional_variant,
sofa_040,sofa,runtime-assets/sofa_040.glb,99564,450,2,2,intentional_variant,
sofa_041,sofa,runtime-assets/sofa_041.glb,212488,238,2,3,metric_near_duplicate_candidate,sofa_030
sofa_042,sofa,runtime-assets/sofa_042.glb,14124,238,2,1,metric_near_duplicate_candidate,sofa_054
sofa_043,sofa,runtime-assets/sofa_043.glb,13164,238,1,1,intentional_variant,
sofa_044,sofa,runtime-assets/sofa_044.glb,113000,3378,2,1,intentional_variant,
sofa_045,sofa,runtime-assets/sofa_045.glb,212160,1396,2,3,intentional_variant,
sofa_054,sofa,runtime-assets/sofa_054.glb,14124,238,2,1,metric_near_duplicate_candidate,sofa_042
sofa_055,sofa,runtime-assets/sofa_055.glb,20304,400,2,1,metric_near_duplicate_candidate,sofa_028
sofa_068,sofa,runtime-assets/sofa_068.glb,17436,326,2,1,intentional_variant,
sofa_070,sofa,runtime-assets/sofa_070.glb,238620,238,2,3,intentional_variant,
sofa_072,sofa,runtime-assets/sofa_072.glb,20304,400,2,1,metric_near_duplicate_candidate,sofa_028
sofa_096,sofa,runtime-assets/sofa_096.glb,308668,2253,2,3,intentional_variant,
training,training,runtime-assets/training.glb,160308,1895,5,2,intentional_variant,
training_001,training,runtime-assets/training_001.glb,7100,80,1,1,intentional_variant,
training_002,training,runtime-assets/training_002.glb,117692,894,4,2,intentional_variant,
training_003,training,runtime-assets/training_003.glb,46508,1074,2,1,intentional_variant,
training_004,training,runtime-assets/training_004.glb,148532,3376,3,1,intentional_variant,
training_005,training,runtime-assets/training_005.glb,30408,657,3,1,intentional_variant,
training_006,training,runtime-assets/training_006.glb,16260,248,3,1,intentional_variant,
training_007,training,runtime-assets/training_007.glb,111320,626,4,2,intentional_variant,
training_008,training,runtime-assets/training_008.glb,131024,1013,4,2,intentional_variant,
training_009,training,runtime-assets/training_009.glb,15988,319,2,1,intentional_variant,
training_010,training,runtime-assets/training_010.glb,10344,164,2,1,intentional_variant,
training_011,training,runtime-assets/training_011.glb,202584,2924,4,2,intentional_variant,
training_012,training,runtime-assets/training_012.glb,155468,1794,4,2,intentional_variant,
training_013,training,runtime-assets/training_013.glb,12456,128,2,1,intentional_variant,
training_014,training,runtime-assets/training_014.glb,230220,208,1,2,intentional_variant,
training_015,training,runtime-assets/training_015.glb,247420,426,3,3,intentional_variant,
training_016,training,runtime-assets/training_016.glb,30232,458,3,1,intentional_variant,
training_017,training,runtime-assets/training_017.glb,36716,744,3,1,intentional_variant,
training_018,training,runtime-assets/training_018.glb,30676,592,3,1,metric_near_duplicate_candidate,training_019
training_019,training,runtime-assets/training_019.glb,30684,592,3,1,metric_near_duplicate_candidate,training_018
wall,wall,runtime-assets/wall.glb,1952,12,1,0,metric_near_duplicate_candidate,wall_036
wall_018,wall,runtime-assets/wall_018.glb,4032,12,1,1,metric_near_duplicate_candidate,wall_026
wall_019,wall,runtime-assets/wall_019.glb,7060,88,1,1,intentional_variant,
wall_025,wall,runtime-assets/wall_025.glb,4100,12,1,1,metric_near_duplicate_candidate,wall_158
wall_026,wall,runtime-assets/wall_026.glb,4020,12,1,1,metric_near_duplicate_candidate,wall_018
wall_027,wall,runtime-assets/wall_027.glb,4684,24,1,1,intentional_variant,
wall_028,wall,runtime-assets/wall_028.glb,4360,18,1,1,intentional_variant,
wall_029,wall,runtime-assets/wall_029.glb,4452,20,1,1,intentional_variant,
wall_030,wall,runtime-assets/wall_030.glb,4016,12,1,1,metric_near_duplicate_candidate,wall_018
wall_031,wall,runtime-assets/wall_031.glb,4020,12,1,1,metric_near_duplicate_candidate,wall_018
wall_032,wall,runtime-assets/wall_032.glb,4020,12,1,1,metric_near_duplicate_candidate,wall_018
wall_033,wall,runtime-assets/wall_033.glb,4908,32,1,1,metric_near_duplicate_candidate,wall_053
wall_034,wall,runtime-assets/wall_034.glb,7232,54,2,1,metric_near_duplicate_candidate,wall_043
wall_035,wall,runtime-assets/wall_035.glb,1972,12,1,0,metric_near_duplicate_candidate,wall_037
wall_036,wall,runtime-assets/wall_036.glb,1944,12,1,0,metric_near_duplicate_candidate,wall
wall_037,wall,runtime-assets/wall_037.glb,1972,12,1,0,metric_near_duplicate_candidate,wall_035
wall_038,wall,runtime-assets/wall_038.glb,13688,228,2,1,metric_near_duplicate_candidate,wall_319
wall_039,wall,runtime-assets/wall_039.glb,9388,88,2,1,metric_near_duplicate_candidate,wall_320
wall_040,wall,runtime-assets/wall_040.glb,5968,36,2,1,metric_near_duplicate_candidate,wall_321
wall_042,wall,runtime-assets/wall_042.glb,7932,64,2,1,metric_near_duplicate_candidate,wall_436
wall_043,wall,runtime-assets/wall_043.glb,7232,54,2,1,metric_near_duplicate_candidate,wall_034
wall_053,wall,runtime-assets/wall_053.glb,4908,32,1,1,metric_near_duplicate_candidate,wall_033
wall_111,wall,runtime-assets/wall_111.glb,4924,28,1,1,intentional_variant,
wall_113,wall,runtime-assets/wall_113.glb,4604,24,1,1,intentional_variant,
wall_118,wall,runtime-assets/wall_118.glb,4804,20,1,1,metric_near_duplicate_candidate,wall_120
wall_120,wall,runtime-assets/wall_120.glb,4804,20,1,1,metric_near_duplicate_candidate,wall_118
wall_158,wall,runtime-assets/wall_158.glb,4064,12,1,1,metric_near_duplicate_candidate,wall_018
wall_190,wall,runtime-assets/wall_190.glb,4580,20,1,1,intentional_variant,
wall_191,wall,runtime-assets/wall_191.glb,4020,12,1,1,metric_near_duplicate_candidate,wall_018
wall_319,wall,runtime-assets/wall_319.glb,13688,228,2,1,metric_near_duplicate_candidate,wall_038
wall_320,wall,runtime-assets/wall_320.glb,9388,88,2,1,metric_near_duplicate_candidate,wall_039
wall_321,wall,runtime-assets/wall_321.glb,5968,36,2,1,metric_near_duplicate_candidate,wall_040
wall_415,wall,runtime-assets/wall_415.glb,4804,20,1,1,metric_near_duplicate_candidate,wall_118
wall_436,wall,runtime-assets/wall_436.glb,7932,64,2,1,metric_near_duplicate_candidate,wall_042
wall_cabinet,wall,runtime-assets/wall_cabinet.glb,366256,260,2,4,intentional_variant,
wall_cabinet_001,wall,runtime-assets/wall_cabinet_001.glb,380988,559,2,4,intentional_variant,
wall_cabinet_002,wall,runtime-assets/wall_cabinet_002.glb,367016,256,3,4,intentional_variant,
wall_cabinet_003,wall,runtime-assets/wall_cabinet_003.glb,179412,564,3,3,metric_near_duplicate_candidate,wall_cabinet_045
wall_cabinet_004,wall,runtime-assets/wall_cabinet_004.glb,194136,278,3,3,intentional_variant,
wall_cabinet_005,wall,runtime-assets/wall_cabinet_005.glb,363396,200,2,4,intentional_variant,
wall_cabinet_006,wall,runtime-assets/wall_cabinet_006.glb,444640,332,6,6,metric_near_duplicate_candidate,wall_cabinet_008
wall_cabinet_007,wall,runtime-assets/wall_cabinet_007.glb,210396,22,1,2,metric_near_duplicate_candidate,wall_cabinet_009
wall_cabinet_008,wall,runtime-assets/wall_cabinet_008.glb,444652,332,6,6,metric_near_duplicate_candidate,wall_cabinet_006
wall_cabinet_009,wall,runtime-assets/wall_cabinet_009.glb,210400,22,1,2,metric_near_duplicate_candidate,wall_cabinet_007
wall_cabinet_010,wall,runtime-assets/wall_cabinet_010.glb,358924,362,3,5,intentional_variant,
wall_cabinet_011,wall,runtime-assets/wall_cabinet_011.glb,172040,156,2,3,intentional_variant,
wall_cabinet_012,wall,runtime-assets/wall_cabinet_012.glb,252640,148,5,4,intentional_variant,
wall_cabinet_013,wall,runtime-assets/wall_cabinet_013.glb,298956,184,3,4,intentional_variant,
wall_cabinet_014,wall,runtime-assets/wall_cabinet_014.glb,297356,126,4,4,intentional_variant,
wall_cabinet_015,wall,runtime-assets/wall_cabinet_015.glb,9356,116,2,1,intentional_variant,
wall_cabinet_016,wall,runtime-assets/wall_cabinet_016.glb,173824,198,2,3,intentional_variant,
wall_cabinet_017,wall,runtime-assets/wall_cabinet_017.glb,174052,168,3,3,intentional_variant,
wall_cabinet_018,wall,runtime-assets/wall_cabinet_018.glb,186380,144,2,3,intentional_variant,
wall_cabinet_019,wall,runtime-assets/wall_cabinet_019.glb,181328,74,1,2,intentional_variant,
wall_cabinet_020,wall,runtime-assets/wall_cabinet_020.glb,190220,198,3,3,intentional_variant,
wall_cabinet_021,wall,runtime-assets/wall_cabinet_021.glb,296876,138,3,4,intentional_variant,
wall_cabinet_022,wall,runtime-assets/wall_cabinet_022.glb,212496,72,1,2,intentional_variant,
wall_cabinet_023,wall,runtime-assets/wall_cabinet_023.glb,217152,374,2,3,intentional_variant,
wall_cabinet_024,wall,runtime-assets/wall_cabinet_024.glb,144384,260,2,3,intentional_variant,
wall_cabinet_025,wall,runtime-assets/wall_cabinet_025.glb,160328,559,2,3,intentional_variant,
wall_cabinet_026,wall,runtime-assets/wall_cabinet_026.glb,146388,256,3,3,intentional_variant,
wall_cabinet_027,wall,runtime-assets/wall_cabinet_027.glb,141772,200,2,3,intentional_variant,
wall_cabinet_045,wall,runtime-assets/wall_cabinet_045.glb,179412,564,3,3,metric_near_duplicate_candidate,wall_cabinet_003
wall_cabinet_058,wall,runtime-assets/wall_cabinet_058.glb,216356,278,3,3,intentional_variant,
wall_cabinet_059,wall,runtime-assets/wall_cabinet_059.glb,208600,144,2,3,intentional_variant,
wall_cabinet_060,wall,runtime-assets/wall_cabinet_060.glb,212444,198,3,3,intentional_variant,
wall_cabinet_069,wall,runtime-assets/wall_cabinet_069.glb,349920,362,3,5,intentional_variant,
wallpaper,wallpaper,runtime-assets/wallpaper.glb,255580,2,1,2,metric_near_duplicate_candidate,wallpaper_001
wallpaper_001,wallpaper,runtime-assets/wallpaper_001.glb,255588,2,1,2,metric_near_duplicate_candidate,wallpaper
wallpaper_002,wallpaper,runtime-assets/wallpaper_002.glb,258240,2,1,2,metric_near_duplicate_candidate,wallpaper_003
wallpaper_003,wallpaper,runtime-assets/wallpaper_003.glb,256572,2,1,2,metric_near_duplicate_candidate,wallpaper
wallpaper_004,wallpaper,runtime-assets/wallpaper_004.glb,257116,2,1,2,metric_near_duplicate_candidate,wallpaper
wallpaper_005,wallpaper,runtime-assets/wallpaper_005.glb,257112,2,1,2,metric_near_duplicate_candidate,wallpaper
wallpaper_006,wallpaper,runtime-assets/wallpaper_006.glb,256568,2,1,2,metric_near_duplicate_candidate,wallpaper
wallpaper_007,wallpaper,runtime-assets/wallpaper_007.glb,258236,2,1,2,metric_near_duplicate_candidate,wallpaper_002
wallpaper_014,wallpaper,runtime-assets/wallpaper_014.glb,257284,8,1,2,metric_near_duplicate_candidate,wallpaper_015
wallpaper_015,wallpaper,runtime-assets/wallpaper_015.glb,256740,8,1,2,metric_near_duplicate_candidate,wallpaper_014
wallpaper_016,wallpaper,runtime-assets/wallpaper_016.glb,257284,8,1,2,metric_near_duplicate_candidate,wallpaper_014
wallpaper_018,wallpaper,runtime-assets/wallpaper_018.glb,256740,8,1,2,metric_near_duplicate_candidate,wallpaper_014
wallpaper_020,wallpaper,runtime-assets/wallpaper_020.glb,258408,8,1,2,metric_near_duplicate_candidate,wallpaper_014
wallpaper_021,wallpaper,runtime-assets/wallpaper_021.glb,258408,8,1,2,metric_near_duplicate_candidate,wallpaper_014
wallpaper_023,wallpaper,runtime-assets/wallpaper_023.glb,255756,8,1,2,metric_near_duplicate_candidate,wallpaper_014
wallpaper_024,wallpaper,runtime-assets/wallpaper_024.glb,255756,8,1,2,metric_near_duplicate_candidate,wallpaper_014
wallpaper_026,wallpaper,runtime-assets/wallpaper_026.glb,255744,6,1,2,metric_near_duplicate_candidate,wallpaper_028
wallpaper_027,wallpaper,runtime-assets/wallpaper_027.glb,258396,6,1,2,metric_near_duplicate_candidate,wallpaper_028
wallpaper_028,wallpaper,runtime-assets/wallpaper_028.glb,256728,6,1,2,metric_near_duplicate_candidate,wallpaper_026
wallpaper_029,wallpaper,runtime-assets/wallpaper_029.glb,257272,6,1,2,metric_near_duplicate_candidate,wallpaper_026
window,window,runtime-assets/window.glb,11536,108,2,1,intentional_variant,
window_028,window,runtime-assets/window_028.glb,8208,64,2,1,intentional_variant,
window_030,window,runtime-assets/window_030.glb,14516,154,2,1,intentional_variant,
window_031,window,runtime-assets/window_031.glb,9328,80,2,1,metric_near_duplicate_candidate,window_046
window_032,window,runtime-assets/window_032.glb,15636,170,2,1,intentional_variant,
window_033,window,runtime-assets/window_033.glb,10020,88,2,1,intentional_variant,
window_034,window,runtime-assets/window_034.glb,9460,80,2,1,intentional_variant,
window_035,window,runtime-assets/window_035.glb,6648,40,2,1,metric_near_duplicate_candidate,window_036
window_036,window,runtime-assets/window_036.glb,6648,40,2,1,metric_near_duplicate_candidate,window_035
window_037,window,runtime-assets/window_037.glb,13048,166,2,1,intentional_variant,
window_038,window,runtime-assets/window_038.glb,9592,102,2,1,intentional_variant,
window_039,window,runtime-assets/window_039.glb,9048,76,2,1,metric_near_duplicate_candidate,window_040
window_040,window,runtime-assets/window_040.glb,9048,76,2,1,metric_near_duplicate_candidate,window_039
window_041,window,runtime-assets/window_041.glb,7776,56,2,1,metric_near_duplicate_candidate,window_042
window_042,window,runtime-assets/window_042.glb,7776,56,2,1,metric_near_duplicate_candidate,window_041
window_043,window,runtime-assets/window_043.glb,8488,68,2,1,metric_near_duplicate_candidate,window_044
window_044,window,runtime-assets/window_044.glb,8484,68,2,1,metric_near_duplicate_candidate,window_043
window_045,window,runtime-assets/window_045.glb,10448,96,2,1,intentional_variant,
window_046,window,runtime-assets/window_046.glb,9328,80,2,1,metric_near_duplicate_candidate,window_031
window_047,window,runtime-assets/window_047.glb,14904,156,2,1,intentional_variant,
window_048,window,runtime-assets/window_048.glb,10420,92,2,1,metric_near_duplicate_candidate,window_050
window_049,window,runtime-assets/window_049.glb,9860,84,2,1,intentional_variant,
window_050,window,runtime-assets/window_050.glb,10420,92,2,1,metric_near_duplicate_candidate,window_048
window_051,window,runtime-assets/window_051.glb,9304,76,2,1,intentional_variant,
work_table,work,runtime-assets/work_table.glb,40796,686,3,1,intentional_variant,
work_table_001,work,runtime-assets/work_table_001.glb,15656,196,1,1,intentional_variant,
work_table_002,work,runtime-assets/work_table_002.glb,216548,296,2,3,intentional_variant,
work_table_003,work,runtime-assets/work_table_003.glb,191112,196,2,3,intentional_variant,
work_table_004,work,runtime-assets/work_table_004.glb,166444,326,2,3,intentional_variant,
work_table_005,work,runtime-assets/work_table_005.glb,18876,344,2,1,intentional_variant,
work_table_006,work,runtime-assets/work_table_006.glb,304480,344,3,4,intentional_variant,
work_table_007,work,runtime-assets/work_table_007.glb,295412,344,3,4,intentional_variant,
work_table_008,work,runtime-assets/work_table_008.glb,319548,342,3,4,intentional_variant,
work_table_009,work,runtime-assets/work_table_009.glb,221304,356,3,3,intentional_variant,
work_table_010,work,runtime-assets/work_table_010.glb,27244,604,1,1,intentional_variant,
work_table_011,work,runtime-assets/work_table_011.glb,376632,342,4,5,intentional_variant,
work_table_012,work,runtime-assets/work_table_012.glb,176648,592,3,3,intentional_variant,
work_table_013,work,runtime-assets/work_table_013.glb,175888,212,3,3,intentional_variant,
work_table_014,work,runtime-assets/work_table_014.glb,9228,104,1,1,metric_near_duplicate_candidate,work_table_016
work_table_015,work,runtime-assets/work_table_015.glb,226816,328,2,3,intentional_variant,
work_table_016,work,runtime-assets/work_table_016.glb,9228,104,1,1,metric_near_duplicate_candidate,work_table_014
work_table_017,work,runtime-assets/work_table_017.glb,7600,78,1,1,intentional_variant,
work_table_018,work,runtime-assets/work_table_018.glb,7984,78,1,1,intentional_variant,
