assetId,sourceCategory,displayCategory,displayName,thumbnailFilename,thumbnailBytes,thumbnailWidth,thumbnailHeight,thumbnailAreaPct,thumbnailStatus,runtimeFilename,runtimeBytes,triangleCount,primitiveCount,materialCount,textureCount,maxTextureDimension,analyticalDecodedRGBABytes,policyVersion,conversionStatus,runtimePolicyStatus,geometryInvarianceStatus,gltfValidationStatus,prototypeDerivedRole,authoritativeSemanticRole
door_053,door,Architecture,Door 53,thumbnails/door_053.webp,1742,256,192,27.51,skipped,runtime-assets/door_053.glb,4876,24,1,1,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
door_054,door,Architecture,Door 54,thumbnails/door_054.webp,2016,256,192,27.51,skipped,runtime-assets/door_054.glb,177380,24,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
door_055,door,Architecture,Door 55,thumbnails/door_055.webp,1016,256,192,13.84,skipped,runtime-assets/door_055.glb,17800,316,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
door_056,door,Architecture,Door 56,thumbnails/door_056.webp,900,256,192,14.13,skipped,runtime-assets/door_056.glb,15792,284,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
door_057,door,Architecture,Door 57,thumbnails/door_057.webp,2048,256,192,20.57,skipped,runtime-assets/door_057.glb,191104,284,2,2,3,512,3145728,1,built,PASS,PASS,PASS,floorDecor,
door_058,door,Architecture,Door 58,thumbnails/door_058.webp,1456,256,192,20.44,skipped,runtime-assets/door_058.glb,15792,284,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
door_059,door,Architecture,Door 59,thumbnails/door_059.webp,2272,256,192,20.76,skipped,runtime-assets/door_059.glb,17800,316,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
dresser,dresser,Storage,Dresser,thumbnails/dresser.webp,1126,256,192,37.79,skipped,runtime-assets/dresser.glb,13664,232,2,2,1,512,1048576,1,built,PASS,PASS,PASS,console,
dresser_001,dresser,Storage,Dresser 1,thumbnails/dresser_001.webp,2960,256,192,63.29,skipped,runtime-assets/dresser_001.glb,236988,272,1,1,2,512,2097152,1,built,PASS,PASS,PASS,console,
dresser_002,dresser,Storage,Dresser 2,thumbnails/dresser_002.webp,2792,256,192,52.73,skipped,runtime-assets/dresser_002.glb,428704,360,3,3,5,512,5242880,1,built,PASS,PASS,PASS,console,
dresser_003,dresser,Storage,Dresser 3,thumbnails/dresser_003.webp,1158,256,192,36.72,skipped,runtime-assets/dresser_003.glb,221948,232,2,2,3,512,3145728,1,built,PASS,PASS,PASS,console,
dresser_004,dresser,Storage,Dresser 4,thumbnails/dresser_004.webp,2624,256,192,51.92,skipped,runtime-assets/dresser_004.glb,862604,184,5,5,9,512,9437184,1,built,PASS,PASS,PASS,console,
dresser_005,dresser,Storage,Dresser 5,thumbnails/dresser_005.webp,1180,256,192,33.23,skipped,runtime-assets/dresser_005.glb,13472,168,2,2,1,512,1048576,1,built,PASS,PASS,PASS,console,
dresser_006,dresser,Storage,Dresser 6,thumbnails/dresser_006.webp,2260,256,192,42.32,skipped,runtime-assets/dresser_006.glb,8328,128,1,1,1,512,1048576,1,built,PASS,PASS,PASS,console,
dresser_007,dresser,Storage,Dresser 7,thumbnails/dresser_007.webp,2140,256,192,44.46,skipped,runtime-assets/dresser_007.glb,154732,130,1,1,2,512,2097152,1,built,PASS,PASS,PASS,console,
dresser_008,dresser,Storage,Dresser 8,thumbnails/dresser_008.webp,1568,256,192,47.92,skipped,runtime-assets/dresser_008.glb,226256,274,3,3,3,512,3145728,1,built,PASS,PASS,PASS,console,
dresser_009,dresser,Storage,Dresser 9,thumbnails/dresser_009.webp,2496,256,192,35.23,skipped,runtime-assets/dresser_009.glb,227772,174,1,1,2,512,2097152,1,built,PASS,PASS,PASS,console,
dresser_010,dresser,Storage,Dresser 10,thumbnails/dresser_010.webp,2092,256,192,44.46,skipped,runtime-assets/dresser_010.glb,37072,770,1,1,1,512,1048576,1,built,PASS,PASS,PASS,console,
dresser_011,dresser,Storage,Dresser 11,thumbnails/dresser_011.webp,2794,256,192,48.24,skipped,runtime-assets/dresser_011.glb,205916,670,3,3,3,512,3145728,1,built,PASS,PASS,PASS,console,
dresser_012,dresser,Storage,Dresser 12,thumbnails/dresser_012.webp,3232,256,192,40.11,skipped,runtime-assets/dresser_012.glb,238660,824,2,2,3,512,3145728,1,built,PASS,PASS,PASS,console,
dresser_013,dresser,Storage,Dresser 13,thumbnails/dresser_013.webp,1902,256,192,42.92,skipped,runtime-assets/dresser_013.glb,42820,924,2,2,1,512,1048576,1,built,PASS,PASS,PASS,console,
dresser_014,dresser,Storage,Dresser 14,thumbnails/dresser_014.webp,1288,256,192,50.71,skipped,runtime-assets/dresser_014.glb,244160,610,3,3,3,512,3145728,1,built,PASS,PASS,PASS,console,
dresser_015,dresser,Storage,Dresser 15,thumbnails/dresser_015.webp,2938,256,192,43.48,skipped,runtime-assets/dresser_015.glb,440400,168,3,3,5,512,5242880,1,built,PASS,PASS,PASS,console,
dresser_016,dresser,Storage,Dresser 16,thumbnails/dresser_016.webp,1770,256,192,35.78,skipped,runtime-assets/dresser_016.glb,247020,420,2,2,3,512,3145728,1,built,PASS,PASS,PASS,console,
dresser_017,dresser,Storage,Dresser 17,thumbnails/dresser_017.webp,2676,256,192,46.97,skipped,runtime-assets/dresser_017.glb,337364,112,3,3,5,512,5242880,1,built,PASS,PASS,PASS,console,
dresser_018,dresser,Storage,Dresser 18,thumbnails/dresser_018.webp,1260,256,192,19.89,skipped,runtime-assets/dresser_018.glb,230432,384,2,2,3,512,3145728,1,built,PASS,PASS,PASS,console,
dresser_019,dresser,Storage,Dresser 19,thumbnails/dresser_019.webp,1208,256,192,20.4,skipped,runtime-assets/dresser_019.glb,223732,228,2,2,3,512,3145728,1,built,PASS,PASS,PASS,console,
dresser_020,dresser,Storage,Dresser 20,thumbnails/dresser_020.webp,1222,256,192,22.42,skipped,runtime-assets/dresser_020.glb,227084,306,2,2,3,512,3145728,1,built,PASS,PASS,PASS,console,
dresser_021,dresser,Storage,Dresser 21,thumbnails/dresser_021.webp,1462,256,192,46.08,skipped,runtime-assets/dresser_021.glb,12248,194,2,2,1,512,1048576,1,built,PASS,PASS,PASS,console,
dresser_022,dresser,Storage,Dresser 22,thumbnails/dresser_022.webp,1996,256,192,40.11,skipped,runtime-assets/dresser_022.glb,234512,458,3,3,3,512,3145728,1,built,PASS,PASS,PASS,console,
dresser_023,dresser,Storage,Dresser 23,thumbnails/dresser_023.webp,3670,256,192,47.94,skipped,runtime-assets/dresser_023.glb,298376,378,4,4,4,512,4194304,1,built,PASS,PASS,PASS,console,
dresser_024,dresser,Storage,Dresser 24,thumbnails/dresser_024.webp,3432,256,192,61.23,skipped,runtime-assets/dresser_024.glb,171444,324,3,3,3,512,3145728,1,built,PASS,PASS,PASS,console,
dresser_025,dresser,Storage,Dresser 25,thumbnails/dresser_025.webp,3030,256,192,49.51,skipped,runtime-assets/dresser_025.glb,341828,216,3,3,5,512,5242880,1,built,PASS,PASS,PASS,console,
dresser_026,dresser,Storage,Dresser 26,thumbnails/dresser_026.webp,2148,256,192,42.16,skipped,runtime-assets/dresser_026.glb,8040,128,1,1,1,512,1048576,1,built,PASS,PASS,PASS,console,
dresser_027,dresser,Storage,Dresser 27,thumbnails/dresser_027.webp,1112,256,192,37.27,skipped,runtime-assets/dresser_027.glb,8040,128,1,1,1,512,1048576,1,built,PASS,PASS,PASS,console,
dresser_028,dresser,Storage,Dresser 28,thumbnails/dresser_028.webp,2208,256,192,42.43,skipped,runtime-assets/dresser_028.glb,8040,128,1,1,1,512,1048576,1,built,PASS,PASS,PASS,console,
dresser_029,dresser,Storage,Dresser 29,thumbnails/dresser_029.webp,2968,256,192,40.62,skipped,runtime-assets/dresser_029.glb,37292,824,2,2,1,512,1048576,1,built,PASS,PASS,PASS,console,
dresser_030,dresser,Storage,Dresser 30,thumbnails/dresser_030.webp,1012,256,192,34.16,skipped,runtime-assets/dresser_030.glb,36132,824,1,1,1,512,1048576,1,built,PASS,PASS,PASS,console,
dresser_031,dresser,Storage,Dresser 31,thumbnails/dresser_031.webp,2630,256,192,63.08,skipped,runtime-assets/dresser_031.glb,35720,610,2,2,1,512,1048576,1,built,PASS,PASS,PASS,console,
dresser_083,dresser,Storage,Dresser 83,thumbnails/dresser_083.webp,2708,256,192,45.07,skipped,runtime-assets/dresser_083.glb,213216,232,2,2,3,512,3145728,1,built,PASS,PASS,PASS,console,
dresser_084,dresser,Storage,Dresser 84,thumbnails/dresser_084.webp,3204,256,192,63,skipped,runtime-assets/dresser_084.glb,235048,610,3,3,3,512,3145728,1,built,PASS,PASS,PASS,console,
dresser_085,dresser,Storage,Dresser 85,thumbnails/dresser_085.webp,3052,256,192,51.7,skipped,runtime-assets/dresser_085.glb,225468,458,3,3,3,512,3145728,1,built,PASS,PASS,PASS,console,
electronics,electronics,Decor,Electronics,thumbnails/electronics.webp,1996,256,192,48.88,skipped,runtime-assets/electronics.glb,6892,60,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
electronics_027,electronics,Decor,Electronics 27,thumbnails/electronics_027.webp,1260,256,192,24.07,skipped,runtime-assets/electronics_027.glb,40200,640,3,3,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
electronics_028,electronics,Decor,Electronics 28,thumbnails/electronics_028.webp,2878,256,192,38.58,skipped,runtime-assets/electronics_028.glb,35596,566,3,3,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
electronics_029,electronics,Decor,Electronics 29,thumbnails/electronics_029.webp,3320,256,192,43.24,skipped,runtime-assets/electronics_029.glb,125460,932,6,6,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
electronics_030,electronics,Decor,Electronics 30,thumbnails/electronics_030.webp,2202,256,192,23.6,skipped,runtime-assets/electronics_030.glb,236324,820,5,5,3,512,3145728,1,built,PASS,PASS,PASS,floorDecor,
electronics_031,electronics,Decor,Electronics 31,thumbnails/electronics_031.webp,1954,256,192,44.85,skipped,runtime-assets/electronics_031.glb,234244,500,5,5,4,512,4194304,1,built,PASS,PASS,PASS,floorDecor,
electronics_032,electronics,Decor,Electronics 32,thumbnails/electronics_032.webp,2740,256,192,33.53,skipped,runtime-assets/electronics_032.glb,34228,514,3,3,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
electronics_033,electronics,Decor,Electronics 33,thumbnails/electronics_033.webp,2368,256,192,35.96,skipped,runtime-assets/electronics_033.glb,14140,182,3,3,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
electronics_034,electronics,Decor,Electronics 34,thumbnails/electronics_034.webp,1250,256,192,18.26,skipped,runtime-assets/electronics_034.glb,27028,608,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
electronics_035,electronics,Decor,Electronics 35,thumbnails/electronics_035.webp,1692,256,192,20.22,skipped,runtime-assets/electronics_035.glb,32168,638,5,5,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
electronics_036,electronics,Decor,Electronics 36,thumbnails/electronics_036.webp,2958,256,192,33.89,skipped,runtime-assets/electronics_036.glb,125156,986,6,6,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
electronics_037,electronics,Decor,Electronics 37,thumbnails/electronics_037.webp,1534,256,192,28.39,skipped,runtime-assets/electronics_037.glb,121852,932,3,3,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
electronics_038,electronics,Decor,Electronics 38,thumbnails/electronics_038.webp,1322,256,192,47.14,skipped,runtime-assets/electronics_038.glb,97268,276,4,4,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
electronics_039,electronics,Decor,Electronics 39,thumbnails/electronics_039.webp,1810,256,192,21.48,skipped,runtime-assets/electronics_039.glb,27672,600,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
electronics_040,electronics,Decor,Electronics 40,thumbnails/electronics_040.webp,1754,256,192,19.34,skipped,runtime-assets/electronics_040.glb,118040,696,4,4,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
electronics_041,electronics,Decor,Electronics 41,thumbnails/electronics_041.webp,1896,256,192,30.71,skipped,runtime-assets/electronics_041.glb,32124,442,3,3,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
electronics_042,electronics,Decor,Electronics 42,thumbnails/electronics_042.webp,2816,256,192,35.14,skipped,runtime-assets/electronics_042.glb,32124,442,3,3,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
electronics_043,electronics,Decor,Electronics 43,thumbnails/electronics_043.webp,1936,256,192,47.17,skipped,runtime-assets/electronics_043.glb,100044,380,4,4,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
electronics_044,electronics,Decor,Electronics 44,thumbnails/electronics_044.webp,2894,256,192,51.44,skipped,runtime-assets/electronics_044.glb,97468,340,4,4,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
electronics_045,electronics,Decor,Electronics 45,thumbnails/electronics_045.webp,2720,256,192,51.74,skipped,runtime-assets/electronics_045.glb,95736,324,4,4,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
electronics_046,electronics,Decor,Electronics 46,thumbnails/electronics_046.webp,1634,256,192,21,skipped,runtime-assets/electronics_046.glb,26344,600,1,1,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
electronics_047,electronics,Decor,Electronics 47,thumbnails/electronics_047.webp,1318,256,192,19.71,skipped,runtime-assets/electronics_047.glb,25348,600,1,1,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
electronics_048,electronics,Decor,Electronics 48,thumbnails/electronics_048.webp,1794,256,192,47.1,skipped,runtime-assets/electronics_048.glb,95736,324,4,4,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
electronics_049,electronics,Decor,Electronics 49,thumbnails/electronics_049.webp,1940,256,192,35.99,skipped,runtime-assets/electronics_049.glb,9352,116,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
electronics_053,electronics,Decor,Electronics 53,thumbnails/electronics_053.webp,1292,256,192,18.2,skipped,runtime-assets/electronics_053.glb,118040,696,4,4,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
entertainment,entertainment,Storage,Entertainment,thumbnails/entertainment.webp,4262,256,192,21.61,skipped,runtime-assets/entertainment.glb,52396,912,1,1,1,512,1048576,1,built,PASS,PASS,PASS,console,
entertainment_011,entertainment,Storage,Entertainment 11,thumbnails/entertainment_011.webp,1630,256,192,18.46,skipped,runtime-assets/entertainment_011.glb,31704,556,3,3,1,512,1048576,1,built,PASS,PASS,PASS,console,
entertainment_025,entertainment,Storage,Entertainment 25,thumbnails/entertainment_025.webp,2376,256,192,22.43,skipped,runtime-assets/entertainment_025.glb,38332,914,4,4,1,512,1048576,1,built,PASS,PASS,PASS,console,
entertainment_031,entertainment,Storage,Entertainment 31,thumbnails/entertainment_031.webp,3442,256,192,33.69,skipped,runtime-assets/entertainment_031.glb,63944,384,4,4,2,512,1486848,1,built,PASS,PASS,PASS,console,
entertainment_032,entertainment,Storage,Entertainment 32,thumbnails/entertainment_032.webp,2626,256,192,62.67,skipped,runtime-assets/entertainment_032.glb,14864,220,3,3,1,512,1048576,1,built,PASS,PASS,PASS,console,
entertainment_033,entertainment,Storage,Entertainment 33,thumbnails/entertainment_033.webp,3048,256,192,57.81,skipped,runtime-assets/entertainment_033.glb,17668,252,2,2,1,512,1048576,1,built,PASS,PASS,PASS,console,
entertainment_034,entertainment,Storage,Entertainment 34,thumbnails/entertainment_034.webp,2826,256,192,38.96,skipped,runtime-assets/entertainment_034.glb,14500,210,3,3,1,512,1048576,1,built,PASS,PASS,PASS,console,
entertainment_035,entertainment,Storage,Entertainment 35,thumbnails/entertainment_035.webp,2924,256,192,34.91,skipped,runtime-assets/entertainment_035.glb,218676,314,4,4,3,512,3145728,1,built,PASS,PASS,PASS,console,
entertainment_036,entertainment,Storage,Entertainment 36,thumbnails/entertainment_036.webp,3330,256,192,32.27,skipped,runtime-assets/entertainment_036.glb,416748,7046,3,3,2,512,2097152,1,built,PASS,PASS,PASS,console,
entertainment_037,entertainment,Storage,Entertainment 37,thumbnails/entertainment_037.webp,2134,256,192,14.23,skipped,runtime-assets/entertainment_037.glb,231600,582,4,4,3,512,3145728,1,built,PASS,PASS,PASS,console,
entertainment_038,entertainment,Storage,Entertainment 38,thumbnails/entertainment_038.webp,1982,256,192,13.07,skipped,runtime-assets/entertainment_038.glb,240712,582,4,4,3,512,3145728,1,built,PASS,PASS,PASS,console,
entertainment_039,entertainment,Storage,Entertainment 39,thumbnails/entertainment_039.webp,3690,256,192,40.43,skipped,runtime-assets/entertainment_039.glb,112604,2196,4,4,1,512,1048576,1,built,PASS,PASS,PASS,console,
entertainment_040,entertainment,Storage,Entertainment 40,thumbnails/entertainment_040.webp,4640,256,192,55.97,skipped,runtime-assets/entertainment_040.glb,663776,1836,6,6,7,512,7340032,1,built,PASS,PASS,PASS,console,
entertainment_041,entertainment,Storage,Entertainment 41,thumbnails/entertainment_041.webp,3878,256,192,35.74,skipped,runtime-assets/entertainment_041.glb,76924,1186,3,3,1,512,1048576,1,built,PASS,PASS,PASS,console,
entertainment_042,entertainment,Storage,Entertainment 42,thumbnails/entertainment_042.webp,1532,256,192,14.75,skipped,runtime-assets/entertainment_042.glb,242400,328,2,2,3,512,3145728,1,built,PASS,PASS,PASS,console,
entertainment_043,entertainment,Storage,Entertainment 43,thumbnails/entertainment_043.webp,1806,256,192,22.99,skipped,runtime-assets/entertainment_043.glb,50904,1166,3,3,1,512,1048576,1,built,PASS,PASS,PASS,console,
entertainment_044,entertainment,Storage,Entertainment 44,thumbnails/entertainment_044.webp,2154,256,192,21.84,skipped,runtime-assets/entertainment_044.glb,240268,866,4,4,3,512,3145728,1,built,PASS,PASS,PASS,console,
entertainment_045,entertainment,Storage,Entertainment 45,thumbnails/entertainment_045.webp,3448,256,192,45.76,skipped,runtime-assets/entertainment_045.glb,215740,1348,3,3,3,512,3145728,1,built,PASS,PASS,PASS,console,
entertainment_046,entertainment,Storage,Entertainment 46,thumbnails/entertainment_046.webp,2504,256,192,20.12,skipped,runtime-assets/entertainment_046.glb,247692,338,4,4,3,512,3145728,1,built,PASS,PASS,PASS,console,
entertainment_047,entertainment,Storage,Entertainment 47,thumbnails/entertainment_047.webp,3400,256,192,41.71,skipped,runtime-assets/entertainment_047.glb,241820,210,4,4,3,512,3145728,1,built,PASS,PASS,PASS,console,
floor,floor,Architecture,Floor,thumbnails/floor.webp,2094,256,192,53.99,skipped,runtime-assets/floor.glb,160060,2,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
floor_006,floor,Architecture,Floor 6,thumbnails/floor_006.webp,2684,256,192,52.62,skipped,runtime-assets/floor_006.glb,95324,2,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
floor_020,floor,Architecture,Floor 20,thumbnails/floor_020.webp,1638,256,192,52.68,skipped,runtime-assets/floor_020.glb,161592,2,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
floor_021,floor,Architecture,Floor 21,thumbnails/floor_021.webp,1860,256,192,53.12,skipped,runtime-assets/floor_021.glb,168400,2,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
floor_022,floor,Architecture,Floor 22,thumbnails/floor_022.webp,1386,256,192,52.47,skipped,runtime-assets/floor_022.glb,228828,2,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
floor_023,floor,Architecture,Floor 23,thumbnails/floor_023.webp,2430,256,192,53.55,skipped,runtime-assets/floor_023.glb,155428,2,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
floor_024,floor,Architecture,Floor 24,thumbnails/floor_024.webp,2356,256,192,52,skipped,runtime-assets/floor_024.glb,95324,2,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
floor_025,floor,Architecture,Floor 25,thumbnails/floor_025.webp,1942,256,192,46.77,skipped,runtime-assets/floor_025.glb,166140,2,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
floor_026,floor,Architecture,Floor 26,thumbnails/floor_026.webp,3824,256,192,52.62,skipped,runtime-assets/floor_026.glb,175648,2,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
floor_027,floor,Architecture,Floor 27,thumbnails/floor_027.webp,1538,256,192,52.19,skipped,runtime-assets/floor_027.glb,181688,2,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
floor_028,floor,Architecture,Floor 28,thumbnails/floor_028.webp,1408,256,192,48.14,skipped,runtime-assets/floor_028.glb,73072,2,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
floor_029,floor,Architecture,Floor 29,thumbnails/floor_029.webp,1160,256,192,51.45,skipped,runtime-assets/floor_029.glb,159792,2,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
floor_030,floor,Architecture,Floor 30,thumbnails/floor_030.webp,2142,256,192,45.28,skipped,runtime-assets/floor_030.glb,150688,2,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
floor_031,floor,Architecture,Floor 31,thumbnails/floor_031.webp,1136,256,192,51.94,skipped,runtime-assets/floor_031.glb,143160,2,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
floor_032,floor,Architecture,Floor 32,thumbnails/floor_032.webp,1152,256,192,51.94,skipped,runtime-assets/floor_032.glb,152332,2,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
floor_033,floor,Architecture,Floor 33,thumbnails/floor_033.webp,3604,256,192,52.62,skipped,runtime-assets/floor_033.glb,194316,2,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
floor_034,floor,Architecture,Floor 34,thumbnails/floor_034.webp,2000,256,192,52.62,skipped,runtime-assets/floor_034.glb,152104,2,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
floor_035,floor,Architecture,Floor 35,thumbnails/floor_035.webp,2354,256,192,54.42,skipped,runtime-assets/floor_035.glb,89944,2,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
floor_036,floor,Architecture,Floor 36,thumbnails/floor_036.webp,1558,256,192,52.47,skipped,runtime-assets/floor_036.glb,150292,2,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
floor_037,floor,Architecture,Floor 37,thumbnails/floor_037.webp,2074,256,192,51.7,skipped,runtime-assets/floor_037.glb,164380,2,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
floor_038,floor,Architecture,Floor 38,thumbnails/floor_038.webp,1484,256,192,51.27,skipped,runtime-assets/floor_038.glb,161592,2,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
floor_039,floor,Architecture,Floor 39,thumbnails/floor_039.webp,1740,256,192,51.51,skipped,runtime-assets/floor_039.glb,168400,2,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
floor_040,floor,Architecture,Floor 40,thumbnails/floor_040.webp,1326,256,192,50.42,skipped,runtime-assets/floor_040.glb,228828,2,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
floor_041,floor,Architecture,Floor 41,thumbnails/floor_041.webp,2198,256,192,52,skipped,runtime-assets/floor_041.glb,155432,2,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
floor_042,floor,Architecture,Floor 42,thumbnails/floor_042.webp,1674,256,192,46.96,skipped,runtime-assets/floor_042.glb,166140,2,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
floor_043,floor,Architecture,Floor 43,thumbnails/floor_043.webp,1448,256,192,51.27,skipped,runtime-assets/floor_043.glb,181688,2,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
floor_044,floor,Architecture,Floor 44,thumbnails/floor_044.webp,1360,256,192,44.94,skipped,runtime-assets/floor_044.glb,73072,2,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
floor_045,floor,Architecture,Floor 45,thumbnails/floor_045.webp,902,256,192,3.26,skipped,runtime-assets/floor_045.glb,159796,2,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
floor_046,floor,Architecture,Floor 46,thumbnails/floor_046.webp,1754,256,192,41.87,skipped,runtime-assets/floor_046.glb,150688,2,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
floor_047,floor,Architecture,Floor 47,thumbnails/floor_047.webp,1096,256,192,51.27,skipped,runtime-assets/floor_047.glb,143160,2,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
floor_048,floor,Architecture,Floor 48,thumbnails/floor_048.webp,1098,256,192,51.27,skipped,runtime-assets/floor_048.glb,152332,2,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
floor_049,floor,Architecture,Floor 49,thumbnails/floor_049.webp,3140,256,192,52.93,skipped,runtime-assets/floor_049.glb,194316,2,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
floor_050,floor,Architecture,Floor 50,thumbnails/floor_050.webp,1786,256,192,51.27,skipped,runtime-assets/floor_050.glb,152108,2,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
floor_051,floor,Architecture,Floor 51,thumbnails/floor_051.webp,2078,256,192,51.51,skipped,runtime-assets/floor_051.glb,89948,2,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
floor_052,floor,Architecture,Floor 52,thumbnails/floor_052.webp,1500,256,192,50.84,skipped,runtime-assets/floor_052.glb,150296,2,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
floor_053,floor,Architecture,Floor 53,thumbnails/floor_053.webp,1832,256,192,51.27,skipped,runtime-assets/floor_053.glb,164380,2,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
floor_054,floor,Architecture,Floor 54,thumbnails/floor_054.webp,1880,256,192,52.68,skipped,runtime-assets/floor_054.glb,160068,2,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
floor_055,floor,Architecture,Floor 55,thumbnails/floor_055.webp,992,256,192,50.84,skipped,runtime-assets/floor_055.glb,121784,2,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
floor_078,floor,Architecture,Floor 78,thumbnails/floor_078.webp,2896,256,192,52.55,skipped,runtime-assets/floor_078.glb,175648,2,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
floor_223,floor,Architecture,Floor 223,thumbnails/floor_223.webp,1034,256,192,51.94,skipped,runtime-assets/floor_223.glb,121784,2,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
floor_230,floor,Architecture,Floor 230,thumbnails/floor_230.webp,1544,256,192,53.12,skipped,runtime-assets/floor_230.glb,3260,2,1,1,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
flower,flower,Plants,Flower,thumbnails/flower.webp,1942,256,192,14.01,skipped,runtime-assets/flower.glb,32524,1078,2,2,1,512,1048576,1,built,PASS,PASS,PASS,plant,
flower_038,flower,Plants,Flower 38,thumbnails/flower_038.webp,1856,256,192,24.45,skipped,runtime-assets/flower_038.glb,19556,528,2,2,1,512,1048576,1,built,PASS,PASS,PASS,plant,
flower_039,flower,Plants,Flower 39,thumbnails/flower_039.webp,2242,256,192,22.27,skipped,runtime-assets/flower_039.glb,36076,688,2,2,1,512,1048576,1,built,PASS,PASS,PASS,plant,
flower_040,flower,Plants,Flower 40,thumbnails/flower_040.webp,2626,256,192,22.73,skipped,runtime-assets/flower_040.glb,89632,1565,2,2,1,512,1048576,1,built,PASS,PASS,PASS,plant,
